編號,案類,發生日期,發生時段,發生地點
1752,自行車竊盜,1081126,06~08,臺北市大安區光武里大安路1段51巷31~60號
1753,自行車竊盜,1081127,16~18,臺北市松山區南京東路4段31~60號
1754,自行車竊盜,1081127,20~22,臺北市大安區龍淵里和平東路2段96巷17弄1~30號
1755,自行車竊盜,1081128,22~24,臺北市松山區敦化北路331~360號
1756,自行車竊盜,1081201,08~10,臺北市南港區成福里東新街91~120號
1757,自行車竊盜,1081201,18~20,臺北市士林區忠誠里12鄰德行東路104巷1~30號
1758,自行車竊盜,1081202,16~18,臺北市北投區立農里西安街2段331~360號
1759,自行車竊盜,1081203,02~04,臺北市中正區南海路91~120號
1760,自行車竊盜,1081203,08~10,臺北市文山區樟樹里016鄰木新路3段91~120號
1761,自行車竊盜,1081204,08~10,臺北市萬華區貴陽街121~150號
1762,自行車竊盜,1081204,22~24,臺北市大安區通安里通化街151~180號
1763,自行車竊盜,1081205,14~16,臺北市大同區民生西路與西寧北路口
1764,自行車竊盜,1081206,12~14,臺北市士林區德行里福國路61~90號
1765,自行車竊盜,1081208,00~02,臺北市南港區百福里福德街310巷31~60號
1766,自行車竊盜,1081208,22~24,臺北市中山區錦州街301~330號
1767,自行車竊盜,1081210,14~16,臺北市大安區臥龍里和平東路2段121~150號
1768,自行車竊盜,1081211,12~14,臺北市松山區新中街4巷
1769,自行車竊盜,1081213,04~06,臺北市中正區文盛里羅斯福路3段244巷10弄1~30號
1770,自行車竊盜,1081213,16~18,臺北市萬華區(萬華國中前)
1771,自行車竊盜,1081213,20~22,臺北市中山區玉門街1~30號
1772,自行車竊盜,1081214,14~16,臺北市士林區德行里福國路61~90號
1773,自行車竊盜,1081214,14~16,臺北市信義區三張里莊敬路451~480號
1774,自行車竊盜,1081215,00~02,臺北市信義區虎林街46巷1~30號
1775,自行車竊盜,1081215,12~14,臺北市內湖區內湖路1段631~660號
1776,自行車竊盜,1081217,06~08,臺北市中正區幸市里新生南路1段12巷1~30號
1777,自行車竊盜,1081218,10~12,臺北市萬華區三水街61~90號
1778,自行車竊盜,1081222,08~10,臺北市松山區八德路3段158巷8弄1~30號
1779,自行車竊盜,1081225,10~12,臺北市萬華區(廣州街與華西街口)
1780,自行車竊盜,1081226,18~20,臺北市信義區雅祥里永吉路31~60號
1781,自行車竊盜,1081226,20~22,臺北市中山區(中山區市民大道一段靠近京站轉運站人行道上)
1782,自行車竊盜,1081226,20~22,臺北市信義區廣居里忠孝東路5段421~450號
1783,自行車竊盜,1081227,18~20,臺北市北投區大同里光明路1~30號
1784,自行車竊盜,1081227,18~20,臺北市大安區和安里(建國南路1段291巷1~30號
1785,自行車竊盜,1081229,08~10,臺北市萬華區昆明街81巷1~30號
1786,自行車竊盜,1081230,02~04,臺北市信義區正和里光復南路419巷91~120號
1787,自行車竊盜,1081231,18~20,臺北市松山區南京東路4段31~60號
1788,自行車竊盜,1090102,14~16,臺北市松山區民生東路5段212巷1~30號
1789,自行車竊盜,1090103,18~20,臺北市士林區岩山里忠義街91巷1~30號
1790,自行車竊盜,1090105,12~14,臺北市中正區黎明里公園路31~60號
1791,自行車竊盜,1090106,06~08,臺北市大安區敦安里(仁愛路四段121~150號
1792,自行車竊盜,1090106,08~10,臺北市北投區大同里光明路1~30號
1793,自行車竊盜,1090106,12~14,臺北市中山區林森北路121~150號
1794,自行車竊盜,1090108,16~18,臺北市大同區鄭州路121~150號
1795,自行車竊盜,1090109,06~08,臺北市北投區溫泉里溫泉路58巷1~30號
1796,自行車竊盜,1090110,00~02,臺北市信義區國業里虎林街222巷31~60號
1797,自行車竊盜,1090110,04~06,臺北市大安區住安里信義路4段30巷27弄1~30號
1798,自行車竊盜,1090111,08~10,臺北市大安區敦煌里(仁愛路4段222巷1~30號
1799,自行車竊盜,1090111,12~14,臺北市信義區松山路151~180號
1800,自行車竊盜,1090113,20~22,臺北市大安區住安里瑞安街1~30號
1801,自行車竊盜,1090114,16~18,臺北市北投區文林里石牌路1段166巷2弄1~30號
1802,自行車竊盜,1090115,18~20,臺北市大安區學府里羅斯福路4段1~30號
1803,自行車竊盜,1090117,06~08,臺北市大安區龍陣里和平東路2段175巷31~60號
1804,自行車竊盜,1090118,08~10,臺北市南港區聯成里東新街63巷1~30號
1805,自行車竊盜,1090120,08~10,臺北市文山區興光里興隆路3段1~30號
1806,自行車竊盜,1090122,12~14,臺北市南港區中南里市民大道8段511~540號
1807,自行車竊盜,1090123,12~14,臺北市士林區福德里基河路271~300號
1808,自行車竊盜,1090123,12~14,臺北市大同區赤峰街1~30號
1809,自行車竊盜,1090124,18~20,臺北市士林區德行里中山北路6段61~90號
1810,自行車竊盜,1090125,02~04,臺北市大安區龍生里和平東路2段91~120號
1811,自行車竊盜,1090125,14~16,臺北市北投區開明里15鄰珠海路91~120號
1812,自行車竊盜,1090127,10~12,臺北市信義區忠孝東路5段790巷23弄1~30號
1813,自行車竊盜,1090129,14~16,臺北市大安區群賢里和平東路2段271~300號
1814,自行車竊盜,1090130,08~10,臺北市信義區大道里忠孝東路5段(捷運後山埤2號
1815,自行車竊盜,1090131,22~24,臺北市大安區全安里樂利路42巷1~30號
1816,自行車竊盜,1090202,18~20,臺北市中正區常德路與公園路口((臺大捷運站1號
1817,自行車竊盜,1090204,10~12,臺北市文山區興泰里興隆路2段271~300號
1818,自行車竊盜,1090204,18~20,臺北市大安區民輝里濟南路3段20~1號
1819,自行車竊盜,1090205,00~02,臺北市內湖區(內湖路一段港墘捷運站一號
1820,自行車竊盜,1090205,14~16,臺北市中正區文盛里羅斯福路3段211~240號
1821,自行車竊盜,1090207,08~10,臺北市士林區富洲里延平北路9段243巷31~60號
1822,自行車竊盜,1090207,10~12,臺北市南港區三重里(南港展覽館捷運站3號
1823,自行車竊盜,1090209,08~10,臺北市大同區重慶北路3段1~30號
1824,自行車竊盜,1090209,14~16,臺北市松山區新中街1~30號
1825,自行車竊盜,1090214,12~14,臺北市松山區敦化北路145巷1~30號
1826,自行車竊盜,1090214,16~18,臺北市松山區塔悠路(松河街口)
1827,自行車竊盜,1090216,00~02,臺北市內湖區(民權東路六段56巷15弄口)
1828,自行車竊盜,1090217,08~10,臺北市大安區民炤里(信義路3段31巷口自行車停車格內)
1829,自行車竊盜,1090218,14~16,臺北市信義區崇德街121~150號
1830,自行車竊盜,1090219,22~24,臺北市中山區復興北路380巷口
1831,自行車竊盜,1090220,04~06,臺北市大同區南京西路1~30號
1832,自行車竊盜,1090221,06~08,臺北市信義區松山路184巷(口)
1833,自行車竊盜,1090221,12~14,臺北市北投區智仁里杏林一路1~30號
1834,自行車竊盜,1090221,16~18,臺北市南港區東新里興南街64巷4弄1~30號
1835,自行車竊盜,1090223,10~12,臺北市北投區中庸里大同街271~300號
1836,自行車竊盜,1090223,12~14,臺北市南港區西新里成功路1段31~60號
1837,自行車竊盜,1090227,06~08,臺北市士林區承德里中山北路5段61~90號
1838,自行車竊盜,1090228,10~12,臺北市中山區中山北路1段96巷1~30號
1839,自行車竊盜,1090228,12~14,臺北市中山區中山北路121~150號
1840,自行車竊盜,1090229,22~24,臺北市中正區光復里衡陽路91~120號
1841,自行車竊盜,1090301,08~10,臺北市萬華區東園街73巷61~90號
1842,自行車竊盜,1090302,00~02,臺北市大安區福住里(金華街211~240號
1843,自行車竊盜,1090306,08~10,臺北市信義區安康里松仁路95巷1~30號
1844,自行車竊盜,1090306,16~18,臺北市中山區民族東路61~90號
1845,自行車竊盜,1090307,08~10,臺北市北投區立農里立農街1段257巷12弄1~30號
1846,自行車竊盜,1090312,02~04,臺北市萬華區西寧南路206巷1~30號
1847,自行車竊盜,1090314,16~18,臺北市大安區芳和里(和平東路3段151~180號
1848,自行車竊盜,1090316,10~12,臺北市中正區三愛里新生南路1段121~150號
1849,自行車竊盜,1090316,16~18,臺北市大安區法治里基隆路2段166~1號
1850,自行車竊盜,1090318,10~12,臺北市大安區和安里復興南路1段368~1號
1851,自行車竊盜,1090318,16~18,臺北市中山區新生北路二段121~150號
1852,自行車竊盜,1090320,18~20,臺北市南港區鴻福里玉成街190巷1~30號
1853,自行車竊盜,1090325,16~18,臺北市信義區松仁路(吳興國小前)
1854,自行車竊盜,1090325,18~20,臺北市北投區長安里光明路121~150號
1855,自行車竊盜,1090327,06~08,臺北市南港區玉成里八德路4段781~810號
1856,自行車竊盜,1090331,18~20,臺北市大同區重慶北路3段301~330號
1857,自行車竊盜,1090401,04~06,臺北市大安區黎孝里和平東路3段271~300號
1858,自行車竊盜,1090404,16~18,臺北市中正區北平西路1~30號
1859,自行車竊盜,1090406,00~02,臺北市萬華區桂林路1~30號
1860,自行車竊盜,1090406,06~08,臺北市南港區三重里(南港展覽館5號
1861,自行車竊盜,1090406,12~14,臺北市萬華區西寧南路1~30號
1862,自行車竊盜,1090408,04~06,臺北市文山區興光里興隆路3段91~120號
1863,自行車竊盜,1090412,18~20,臺北市北投區大同里光明路1~30號
1864,自行車竊盜,1090412,22~24,臺北市大同區酒泉街61~90號
1865,自行車竊盜,1090412,22~24,臺北市大同區酒泉街61~90號
1866,自行車竊盜,1090413,00~02,臺北市南港區新富里研究院路1段1~30號
1867,自行車竊盜,1090414,22~24,臺北市士林區福林里中山北路5段505巷1~30號
1868,自行車竊盜,1090415,02~04,臺北市大安區光明里金山南路2段10巷1~30號
1869,自行車竊盜,1090415,08~10,臺北市內湖區(內湖路一段港墘捷運站2號
1870,自行車竊盜,1090416,06~08,臺北市文山區景華里景中街1~30號
1871,自行車竊盜,1090417,14~16,臺北市內湖區(成功路四段181~210號
1872,自行車竊盜,1090417,16~18,臺北市文山區華興里028鄰木柵路1段378巷1~30號
1873,自行車竊盜,1090418,14~16,臺北市萬華區桂林路91~120號
1874,自行車竊盜,1090418,18~20,臺北市士林區葫東里11鄰重慶北路4段241~270號
1875,自行車竊盜,1090419,18~20,臺北市大安區臨江里臨江街40巷1~30號
1876,自行車竊盜,1090422,16~18,臺北市萬華區西藏路115巷8弄1~30號
1877,自行車竊盜,1090422,18~20,臺北市內湖區南京東路6段331~360號
1878,自行車竊盜,1090423,14~16,臺北市北投區大同里光明路1~30號
1879,自行車竊盜,1090424,14~16,臺北市大同區太原路22巷1~30號
1880,自行車竊盜,1090425,14~16,臺北市大安區住安里瑞安街23巷1~30號
1881,自行車竊盜,1090426,12~14,臺北市南港區成福里成福路121~150號
1882,自行車竊盜,1090427,22~24,臺北市士林區永倫里社中街421~450號
1883,自行車竊盜,1090429,14~16,臺北市大安區法治里(基隆路2段151~180號
1884,自行車竊盜,1090429,22~24,臺北市萬華區成都路1~30號
1885,自行車竊盜,1090430,00~02,臺北市中正區北平西路1~30號
1886,自行車竊盜,1090502,06~08,臺北市中山區中山區雙城街與農安街口
1887,自行車竊盜,1090503,10~12,臺北市北投區榮華里明德路208巷1~30號
1888,自行車竊盜,1090504,20~22,臺北市大安區通化里(信義路4段301~330號
1889,自行車竊盜,1090504,20~22,臺北市大安區敦安里敦化南路1段295巷1~30號
1890,自行車竊盜,1090505,06~08,臺北市文山區興泰里13鄰辛亥路4段121~150號
1891,自行車竊盜,1090505,10~12,臺北市大安區民炤里(仁愛路3段24巷內)
1892,自行車竊盜,1090506,10~12,臺北市大同區承德路2段31~60號
1893,自行車竊盜,1090507,22~24,臺北市文山區興泰里辛亥路4段121~150號
1894,自行車竊盜,1090508,04~06,臺北市文山區萬有里興隆路1段241~270號
1895,自行車竊盜,1090509,18~20,臺北市大安區住安里信義路4段31~60號
1896,自行車竊盜,1090512,12~14,臺北市大安區建安里(忠孝東路4段181~210號
1897,自行車竊盜,1090513,22~24,臺北市大安區義安里敦化南路2段81巷
1898,自行車竊盜,1090515,06~08,臺北市士林區忠誠里忠誠路一段91~120號
1899,自行車竊盜,1090517,20~22,臺北市大同區重慶北路3段191巷1弄(機車停車格)
1900,自行車竊盜,1090518,08~10,臺北市北投區清江里大興街91~120號
1901,自行車竊盜,1090518,14~16,臺北市萬華區康定路181~210號
1902,自行車竊盜,1090519,16~18,臺北市北投區裕民里東華街1段(明德捷運站2號
1903,自行車竊盜,1090523,16~18,臺北市文山區萬興里022鄰秀明路2段7巷8弄(底)
1904,自行車竊盜,1090529,14~16,臺北市萬華區康定路361~390號
1905,自行車竊盜,1090529,18~20,臺北市文山區興泰里辛亥路4段121~150號
1906,自行車竊盜,1090601,10~12,臺北市萬華區長沙街2段91~120號
1907,自行車竊盜,1090601,20~22,臺北市大安區通化里文昌街271~300號
1908,自行車竊盜,1090602,10~12,臺北市萬華區環河南路1段181~210號
1909,自行車竊盜,1090602,12~14,臺北市中正區幸市里((捷運忠孝新生站2號
1910,自行車竊盜,1090603,18~20,臺北市北投區榮光里西安街1段151~180號
1911,自行車竊盜,1090604,08~10,臺北市北投區桃源里中央北路3段1~30號
1912,自行車竊盜,1090605,04~06,臺北市中山區林森北路399巷1~30號
1913,自行車竊盜,1090605,20~22,臺北市中正區東門里信義路(南側人行道(國家音樂廳側))
1914,自行車竊盜,1090606,08~10,臺北市信義區三張里莊敬路421~450號
1915,自行車竊盜,1090606,12~14,臺北市萬華區桂林路31~60號
1916,自行車竊盜,1090606,12~14,臺北市大安區黎和里和平東路3段391~420號
1917,自行車竊盜,1090608,22~24,臺北市大同區重慶北路3段31~60號
1918,自行車竊盜,1090610,12~14,臺北市中正區水源里羅斯福路4段1~30號
1919,自行車竊盜,1090612,06~08,臺北市松山區敦化北路1~30號
1920,自行車竊盜,1090612,06~08,臺北市士林區德行里福國路61~90號
1921,自行車竊盜,1090612,12~14,臺北市大安區龍門里(大安森林公園建國南路側)
1922,自行車竊盜,1090614,02~04,臺北市大同區民生西路241~270號
1923,自行車竊盜,1090614,12~14,臺北市大安區芳和里(基隆路2段209巷1~30號
1924,自行車竊盜,1090615,06~08,臺北市北投區榮華里富貴一路3巷1~30號
1925,自行車竊盜,1090616,04~06,臺北市南港區新富里富康街61~90號
1926,自行車竊盜,1090616,12~14,臺北市士林區福順里重慶北路4段271~300號
1927,自行車竊盜,1090616,16~18,臺北市松山區民生東路5段177巷1~30號
1928,自行車竊盜,1090617,06~08,臺北市信義區三犁里信義路5段151~180號
1929,自行車竊盜,1090617,14~16,臺北市文山區萬美里001鄰萬利街2巷(口機車停車格旁)
1930,自行車竊盜,1090619,00~02,臺北市大同區南京西路262巷1~30號
1931,自行車竊盜,1090619,10~12,臺北市內湖區內湖路1段47巷
1932,自行車竊盜,1090620,04~06,臺北市大安區永康里(麗水街9巷內的腳踏車停車格)
1933,自行車竊盜,1090622,04~06,臺北市信義區興隆里逸仙路42巷1~30號
1934,自行車竊盜,1090623,12~14,臺北市大安區群英里復興南路2段181~210號
1935,自行車竊盜,1090623,22~24,臺北市大同區重慶北路3段1~30號
1936,自行車竊盜,1090624,12~14,臺北市中山區新生北路二段91~120號
1937,自行車竊盜,1090627,14~16,臺北市文山區華興里007鄰木柵路1段311巷1~30號
1938,自行車竊盜,1090630,16~18,臺北市萬華區西藏路125巷31~60號
1939,自行車竊盜,1090630,22~24,臺北市北投區振華里裕民四路1~30號
1940,自行車竊盜,1090701,06~08,臺北市中正區南門里重慶南路2段1~30號
1941,自行車竊盜,1090702,02~04,臺北市士林區福安里8鄰延平北路7段145巷1~30號
1942,自行車竊盜,1090702,06~08,臺北市南港區南港里南港路1段271~300號
